timestamp,input_source,raw_x,raw_y,raw_z,filtered_x,filtered_y,filtered_z,vx,vy,vz,quality,valid,accepted,rejection_reason,accepted_count,outlier_count,invalid_count,mahalanobis_distance,implied_speed
1780529235.362493,python_udp,1.550000,-0.290000,0.860000,1.556749,-0.349327,0.802463,0.618581,0.378299,0.036579,81.000000,1,1,accepted,149,0,0,0.043544,1.682383
1780529235.460481,python_udp,1.570000,-0.220000,0.830000,1.592406,-0.262176,0.817201,0.552579,0.502541,0.061553,78.000000,1,1,accepted,150,0,0,0.020416,1.063233
1780529235.565643,python_udp,1.610000,-0.120000,0.910000,1.627361,-0.162372,0.863562,0.501437,0.627359,0.152169,79.000000,1,1,accepted,151,0,0,0.026406,1.318152
1780529235.660862,python_udp,1.690000,0.040000,0.900000,1.684240,-0.024366,0.888626,0.518404,0.816967,0.174363,56.000000,1,1,accepted,152,0,0,0.036732,1.417909
1780529235.762158,python_udp,1.690000,0.120000,0.890000,1.711241,0.091112,0.898609,0.455832,0.902064,0.157564,68.000000,1,1,accepted,153,0,0,0.011439,0.794283
1780529235.860050,python_udp,1.730000,0.270000,0.890000,1.742365,0.229122,0.903059,0.419408,1.022482,0.132081,54.000000,1,1,accepted,154,0,0,0.016477,0.957997
1780529235.962122,python_udp,1.700000,0.340000,0.890000,1.738861,0.336022,0.904078,0.304932,1.034200,0.104610,67.000000,1,1,accepted,155,0,0,0.013997,0.887236
1780529236.060325,python_udp,1.700000,0.430000,0.870000,1.731969,0.434352,0.893871,0.210758,1.021379,0.058028,58.000000,1,1,accepted,156,0,0,0.011203,0.829633
1780529236.160681,python_udp,1.660000,0.500000,0.890000,1.702889,0.516820,0.895185,0.084414,0.971830,0.047910,66.000000,1,1,accepted,157,0,0,0.018520,1.004116
1780529236.260714,python_udp,1.600000,0.570000,0.840000,1.651319,0.590284,0.872145,-0.066759,0.912079,-0.014816,63.000000,1,1,accepted,158,0,0,0.030358,1.338955
1780529236.360353,python_udp,1.550000,0.570000,0.830000,1.593626,0.621392,0.851794,-0.195271,0.760688,-0.057344,69.000000,1,1,accepted,159,0,0,0.041243,1.517929
1780529236.460040,python_udp,1.490000,0.590000,0.830000,1.528766,0.639535,0.838607,-0.309467,0.614769,-0.074140,73.000000,1,1,accepted,160,0,0,0.034615,1.373989
1780529236.561160,python_udp,1.410000,0.620000,0.780000,1.450481,0.657343,0.807438,-0.428714,0.504765,-0.127681,64.000000,1,1,accepted,161,0,0,0.029187,1.299840
1780529236.662350,python_udp,1.310000,0.650000,0.810000,1.354993,0.676652,0.801784,-0.561255,0.426254,-0.111647,68.000000,1,1,accepted,162,0,0,0.023988,1.144798
1780529236.761182,python_udp,1.170000,0.710000,0.860000,1.229402,0.714276,0.822814,-0.736241,0.413657,-0.039085,59.000000,1,1,accepted,163,0,0,0.036044,1.466518
1780529236.860000,python_udp,1.080000,0.750000,0.850000,1.114930,0.752601,0.833335,-0.839138,0.405995,-0.006565,58.000000,1,1,accepted,164,0,0,0.011704,0.821037
1780529236.960958,python_udp,0.950000,0.780000,0.850000,0.987345,0.786085,0.840716,-0.949148,0.388071,0.011551,81.000000,1,1,accepted,165,0,0,0.012752,0.838926
1780529237.061069,python_udp,0.830000,0.820000,0.820000,0.858777,0.822255,0.831722,-1.033920,0.381428,-0.011323,66.000000,1,1,accepted,166,0,0,0.007754,0.663309
1780529237.172325,python_udp,0.720000,0.820000,0.920000,0.736311,0.838622,0.872079,-1.081969,0.326573,0.082187,62.000000,1,1,accepted,167,0,0,0.014062,1.042990
1780529237.260608,python_udp,0.610000,0.840000,0.950000,0.618350,0.854418,0.912642,-1.106566,0.284101,0.155085,66.000000,1,1,accepted,168,0,0,0.007723,0.785166
1780529237.363560,python_udp,0.460000,0.910000,0.890000,0.481984,0.897475,0.910447,-1.171327,0.320997,0.115185,74.000000,1,1,accepted,169,0,0,0.007147,0.668463
1780529237.460501,python_udp,0.370000,0.920000,0.920000,0.367627,0.924414,0.921054,-1.164336,0.307995,0.113129,71.000000,1,1,accepted,170,0,0,0.000222,0.110474
1780529237.563617,python_udp,0.260000,0.920000,0.970000,0.255940,0.936232,0.949830,-1.152378,0.260181,0.152488,73.000000,1,1,accepted,171,0,0,0.003978,0.522857
1780529237.660321,python_udp,0.150000,0.940000,0.900000,0.145714,0.950256,0.934880,-1.139753,0.229968,0.084425,64.000000,1,1,accepted,172,0,0,0.005705,0.694025
1780529237.760900,python_udp,0.040000,0.920000,0.870000,0.036192,0.944547,0.909298,-1.128536,0.157658,0.007741,58.000000,1,1,accepted,173,0,0,0.011235,0.909960
1780529237.860265,python_udp,-0.080000,0.900000,0.850000,-0.078461,0.927802,0.882197,-1.133069,0.075760,-0.055086,58.000000,1,1,accepted,174,0,0,0.010675,0.851908
1780529237.960544,python_udp,-0.200000,0.880000,0.860000,-0.196205,0.905527,0.868944,-1.144247,0.000565,-0.072539,66.000000,1,1,accepted,175,0,0,0.006084,0.584203
1780529238.064901,python_udp,-0.270000,0.920000,0.950000,-0.288729,0.913354,0.902669,-1.089077,0.020141,0.019820,60.000000,1,1,accepted,176,0,0,0.011957,0.982714
1780529238.160816,python_udp,-0.420000,0.890000,0.910000,-0.409691,0.901694,0.907133,-1.119444,-0.014306,0.025414,65.000000,1,1,accepted,177,0,0,0.002140,0.342390
1780529238.260870,python_udp,-0.520000,0.890000,0.850000,-0.520754,0.894731,0.881983,-1.117223,-0.028242,-0.036997,59.000000,1,1,accepted,178,0,0,0.004094,0.605728
1780529238.360757,python_udp,-0.680000,0.830000,0.830000,-0.658094,0.858536,0.855878,-1.181754,-0.112303,-0.087494,60.000000,1,1,accepted,179,0,0,0.013781,0.917729
1780529238.460103,python_udp,-0.780000,0.810000,0.850000,-0.778280,0.827196,0.848461,-1.186820,-0.162960,-0.084492,60.000000,1,1,accepted,180,0,0,0.002601,0.376017
1780529238.560967,python_udp,-0.930000,0.730000,0.850000,-0.914771,0.767291,0.844647,-1.231681,-0.272812,-0.074046,58.000000,1,1,accepted,181,0,0,0.014189,0.879552
1780529238.660302,python_udp,-1.020000,0.690000,0.820000,-1.028269,0.713052,0.829241,-1.207322,-0.340720,-0.092079,55.000000,1,1,accepted,182,0,0,0.005530,0.558581
1780529238.760162,python_udp,-1.110000,0.610000,0.830000,-1.127978,0.641797,0.824658,-1.154363,-0.434386,-0.081655,60.000000,1,1,accepted,183,0,0,0.011687,0.798670
1780529238.860094,python_udp,-1.180000,0.540000,0.840000,-1.209231,0.566900,0.827401,-1.068255,-0.513629,-0.057070,63.000000,1,1,accepted,184,0,0,0.014299,0.893288
1780529238.960917,python_udp,-1.240000,0.450000,0.840000,-1.275059,0.480210,0.830189,-0.964980,-0.602621,-0.037924,64.000000,1,1,accepted,185,0,0,0.018952,1.020533
1780529239.060775,python_udp,-1.300000,0.360000,0.850000,-1.332984,0.387633,0.837349,-0.867815,-0.684022,-0.013238,65.000000,1,1,accepted,186,0,0,0.016677,0.962871
1780529239.160397,python_udp,-1.340000,0.270000,0.870000,-1.376768,0.292693,0.851791,-0.759503,-0.750872,0.022294,69.000000,1,1,accepted,187,0,0,0.017463,0.997023
1780529239.264238,python_udp,-1.360000,0.180000,0.870000,-1.402739,0.197335,0.861435,-0.633603,-0.801936,0.039007,73.000000,1,1,accepted,188,0,0,0.018738,1.013229
1780529239.360651,python_udp,-1.360000,0.090000,0.860000,-1.408907,0.102511,0.862860,-0.489533,-0.838790,0.033426,76.000000,1,1,accepted,189,0,0,0.022145,1.096458
1780529239.460472,python_udp,-1.370000,0.020000,0.860000,-1.410500,0.019369,0.863324,-0.370230,-0.836932,0.026939,77.000000,1,1,accepted,190,0,0,0.014279,0.880896
1780529239.560649,python_udp,-1.340000,-0.090000,0.810000,-1.389563,-0.078164,0.840024,-0.224228,-0.871797,-0.031648,65.000000,1,1,accepted,191,0,0,0.025965,1.239291
1780529239.661561,python_udp,-1.300000,-0.180000,0.850000,-1.351620,-0.173244,0.842957,-0.072166,-0.891698,-0.017904,79.000000,1,1,accepted,192,0,0,0.023708,1.137027
1780529239.761205,python_udp,-1.240000,-0.240000,0.820000,-1.294778,-0.250332,0.831344,0.089200,-0.861262,-0.040041,75.000000,1,1,accepted,193,0,0,0.027455,1.227707
1780529239.860839,python_udp,-1.190000,-0.330000,0.870000,-1.234186,-0.332977,0.847136,0.219363,-0.852493,0.004574,79.000000,1,1,accepted,194,0,0,0.019010,1.051209
1780529239.960595,python_udp,-1.130000,-0.400000,0.840000,-1.167914,-0.408401,0.844070,0.331049,-0.827744,-0.003367,73.000000,1,1,accepted,195,0,0,0.013149,0.845868
1780529240.061124,python_udp,-1.050000,-0.430000,0.830000,-1.089093,-0.458199,0.837360,0.446208,-0.744675,-0.017730,79.000000,1,1,accepted,196,0,0,0.020368,1.054685
1780529240.160443,python_udp,-0.970000,-0.450000,0.910000,-1.004328,-0.488106,0.870118,0.547332,-0.632424,0.060095,95.000000,1,1,accepted,197,0,0,0.028883,1.338549
1780529240.264870,python_udp,-0.880000,-0.470000,0.870000,-0.912080,-0.507498,0.873284,0.641833,-0.521964,0.053687,81.000000,1,1,accepted,198,0,0,0.021173,1.072312
1780529240.360471,python_udp,-0.790000,-0.490000,0.880000,-0.816688,-0.522126,0.879278,0.720450,-0.427328,0.055096,89.000000,1,1,accepted,199,0,0,0.015138,0.906153
1780529240.460725,python_udp,-0.700000,-0.500000,0.860000,-0.720578,-0.529897,0.873285,0.781069,-0.339258,0.029172,84.000000,1,1,accepted,200,0,0,0.012103,0.825472
1780529240.575629,python_udp,-0.610000,-0.530000,0.840000,-0.624968,-0.545591,0.859403,0.825161,-0.293331,-0.008690,79.000000,1,1,accepted,201,0,0,0.005487,0.592367
1780529240.660780,python_udp,-0.500000,-0.550000,0.860000,-0.519568,-0.561489,0.859214,0.882805,-0.259488,-0.007157,87.000000,1,1,accepted,202,0,0,0.004471,0.492494
1780529240.762033,python_udp,-0.400000,-0.540000,0.870000,-0.414422,-0.561867,0.863836,0.925290,-0.195074,0.004872,81.000000,1,1,accepted,203,0,0,0.006099,0.579787
1780529240.860225,python_udp,-0.300000,-0.570000,0.850000,-0.310092,-0.575243,0.857677,0.955018,-0.179629,-0.010108,66.000000,1,1,accepted,204,0,0,0.001347,0.285276
1780529240.961715,python_udp,-0.170000,-0.560000,0.820000,-0.190554,-0.575306,0.839652,1.015566,-0.134540,-0.048455,48.000000,1,1,accepted,205,0,0,0.007170,0.665978
1780529241.074222,python_udp,-0.070000,-0.530000,0.860000,-0.078757,-0.557086,0.846497,1.041362,-0.054751,-0.022106,60.000000,1,1,accepted,206,0,0,0.007726,0.666965
1780529241.161084,python_udp,0.050000,-0.520000,0.920000,0.038651,-0.539619,0.879420,1.074794,0.003041,0.057079,55.000000,1,1,accepted,207,0,0,0.010728,0.902783
1780529241.261183,python_udp,0.160000,-0.480000,0.990000,0.153607,-0.507341,0.933792,1.093627,0.083583,0.166760,56.000000,1,1,accepted,208,0,0,0.018871,1.212794
1780529241.360660,python_udp,0.270000,-0.460000,1.000000,0.266759,-0.477969,0.973453,1.103174,0.136517,0.218562,62.000000,1,1,accepted,209,0,0,0.005577,0.634230
1780529241.460311,python_udp,0.390000,-0.450000,0.980000,0.384043,-0.456600,0.988205,1.120722,0.155959,0.202551,70.000000,1,1,accepted,210,0,0,0.000942,0.246248
1780529241.569769,python_udp,0.540000,-0.460000,0.980000,0.519771,-0.451244,0.995254,1.180312,0.130164,0.172786,93.000000,1,1,accepted,211,0,0,0.005102,0.556482
1780529241.661204,python_udp,0.680000,-0.430000,0.880000,0.660549,-0.433792,0.951033,1.237611,0.141336,0.034177,73.000000,1,1,accepted,212,0,0,0.022620,1.393311
1780529241.808349,python_udp,0.810000,-0.420000,0.940000,0.798158,-0.419843,0.947745,1.272495,0.140873,0.019064,97.000000,1,1,accepted,213,0,0,0.001446,0.294773
1780529242.865924,python_udp,0.900000,-0.460000,0.970000,0.911712,-0.434996,0.959094,1.237995,0.067215,0.040346,91.000000,1,1,accepted,214,0,0,0.007069,0.632620
1780529242.886511,python_udp,0.990000,-0.480000,0.870000,1.010979,-0.456157,0.919913,1.176197,-0.003022,-0.057052,67.000000,1,1,accepted,215,0,0,0.018239,1.158436
1780529242.902923,python_udp,1.090000,-0.440000,0.840000,1.107792,-0.447587,0.879773,1.123785,0.019327,-0.134663,81.000000,1,1,accepted,216,0,0,0.009270,0.852501
1780529242.915087,python_udp,1.220000,-0.370000,0.840000,1.220079,-0.404873,0.854099,1.123553,0.122056,-0.162176,85.000000,1,1,accepted,217,0,0,0.011310,0.800975
1780529242.927980,python_udp,1.300000,-0.310000,0.860000,1.314951,-0.348106,0.848145,1.079512,0.234308,-0.139044,89.000000,1,1,accepted,218,0,0,0.015075,0.915155
1780529242.952541,python_udp,1.390000,-0.240000,0.840000,1.405166,-0.279031,0.836913,1.034836,0.349286,-0.133021,81.000000,1,1,accepted,219,0,0,0.015252,0.910251
1780529243.076928,python_udp,1.490000,-0.110000,0.900000,1.498597,-0.171815,0.859058,1.009512,0.531381,-0.053130,71.000000,1,1,accepted,220,0,0,0.040182,1.554561
1780529243.090476,python_udp,1.530000,-0.040000,0.890000,1.562058,-0.076267,0.870569,0.915075,0.638214,-0.015213,77.000000,1,1,accepted,221,0,0,0.021770,1.110919
1780529243.103930,python_udp,1.600000,0.090000,0.840000,1.624691,0.042777,0.855568,0.842339,0.777322,-0.045592,57.000000,1,1,accepted,222,0,0,0.025564,1.191977
1780529243.117895,python_udp,1.630000,0.160000,0.830000,1.666381,0.141797,0.841260,0.735168,0.830945,-0.067565,67.000000,1,1,accepted,223,0,0,0.014844,0.907198
1780529243.128557,python_udp,1.650000,0.250000,0.810000,1.691439,0.238426,0.823133,0.613099,0.865039,-0.093192,63.000000,1,1,accepted,224,0,0,0.016720,0.965013
1780529243.141269,python_udp,1.650000,0.330000,0.780000,1.697362,0.327663,0.798123,0.473579,0.871924,-0.128556,62.000000,1,1,accepted,225,0,0,0.020764,1.082884
1780529243.150874,python_udp,1.610000,0.400000,0.780000,1.672100,0.406848,0.782823,0.290646,0.851752,-0.134065,66.000000,1,1,accepted,226,0,0,0.033902,1.356392
1780529243.164371,python_udp,1.550000,0.490000,0.770000,1.619680,0.490932,0.769687,0.085384,0.849005,-0.133455,66.000000,1,1,accepted,227,0,0,0.042140,1.511792
1780529243.261251,python_udp,1.540000,0.530000,0.810000,1.580665,0.551127,0.781241,-0.034406,0.786770,-0.077337,68.000000,1,1,accepted,228,0,0,0.021372,1.129705
1780529243.361673,python_udp,1.470000,0.590000,0.880000,1.519425,0.608348,0.822924,-0.180002,0.732721,0.034039,73.000000,1,1,accepted,229,0,0,0.036524,1.562755
1780529243.462383,python_udp,1.370000,0.650000,0.830000,1.430581,0.664575,0.828032,-0.358461,0.689786,0.037879,60.000000,1,1,accepted,230,0,0,0.033706,1.352253
1780529243.560220,python_udp,1.290000,0.730000,0.850000,1.338278,0.731638,0.840256,-0.500678,0.684960,0.056893,59.000000,1,1,accepted,231,0,0,0.020610,1.063605
1780529243.663038,python_udp,1.200000,0.760000,0.800000,1.240661,0.778500,0.824625,-0.620456,0.630463,0.008841,57.000000,1,1,accepted,232,0,0,0.019626,1.072510
1780529243.760644,python_udp,1.090000,0.810000,0.780000,1.130848,0.824541,0.804391,-0.740784,0.587627,-0.038755,62.000000,1,1,accepted,233,0,0,0.018579,1.044937
1780529243.860599,python_udp,0.990000,0.830000,0.850000,1.020778,0.854571,0.823478,-0.831448,0.515247,0.012999,60.000000,1,1,accepted,234,0,0,0.016137,0.987326
1780529243.960411,python_udp,0.890000,0.850000,0.860000,0.911957,0.875857,0.841122,-0.896128,0.439076,0.049835,62.000000,1,1,accepted,235,0,0,0.011342,0.815853
1780529244.060740,python_udp,0.790000,0.900000,0.800000,0.804909,0.909111,0.824711,-0.940046,0.412238,0.001615,66.000000,1,1,accepted,236,0,0,0.004974,0.596869
1780529244.160593,python_udp,0.660000,0.920000,0.790000,0.683465,0.933983,0.808690,-1.009168,0.371047,-0.034856,69.000000,1,1,accepted,237,0,0,0.007805,0.687571
1780529244.261048,python_udp,0.540000,0.920000,0.850000,0.559613,0.943549,0.825991,-1.066943,0.301677,0.011993,68.000000,1,1,accepted,238,0,0,0.010345,0.801677
1780529244.360183,python_udp,0.420000,0.930000,0.900000,0.435174,0.950151,0.860977,-1.111641,0.242315,0.088141,72.000000,1,1,accepted,239,0,0,0.011320,0.910822
1780529244.461355,python_udp,0.310000,0.970000,0.870000,0.316458,0.972020,0.869888,-1.130665,0.236364,0.088359,74.000000,1,1,accepted,240,0,0,0.000397,0.146808
1780529244.560156,python_udp,0.220000,1.000000,0.890000,0.212344,0.997998,0.883956,-1.108112,0.242261,0.100152,75.000000,1,1,accepted,241,0,0,0.000682,0.205393
1780529244.661274,python_udp,0.070000,0.960000,0.840000,0.084535,0.988682,0.868927,-1.150930,0.157769,0.043706,58.000000,1,1,accepted,242,0,0,0.012158,0.881992
1780529244.763139,python_udp,-0.040000,0.950000,0.850000,-0.035648,0.975103,0.862487,-1.163751,0.083820,0.019340,58.000000,1,1,accepted,243,0,0,0.006227,0.599812
1780529244.891623,python_udp,-0.180000,0.900000,0.840000,-0.167104,0.938483,0.853089,-1.201741,-0.029542,-0.006200,67.000000,1,1,accepted,244,0,0,0.014947,0.913723
1780529244.983144,python_udp,-0.300000,0.860000,0.800000,-0.294136,0.894815,0.828121,-1.219016,-0.132101,-0.061074,66.000000,1,1,accepted,245,0,0,0.013828,0.928407
1780529245.060680,python_udp,-0.400000,0.860000,0.780000,-0.407392,0.869959,0.802518,-1.197240,-0.161438,-0.105015,62.000000,1,1,accepted,246,0,0,0.003266,0.498913
1780529245.161523,python_udp,-0.500000,0.830000,0.800000,-0.512499,0.840978,0.795721,-1.160419,-0.193776,-0.096665,69.000000,1,1,accepted,247,0,0,0.002471,0.369622
1780529245.260974,python_udp,-0.600000,0.790000,0.800000,-0.613156,0.804566,0.792526,-1.121663,-0.236685,-0.082080,67.000000,1,1,accepted,248,0,0,0.003556,0.448068
1780529245.361039,python_udp,-0.730000,0.710000,0.790000,-0.727844,0.742681,0.786955,-1.128015,-0.332955,-0.076137,67.000000,1,1,accepted,249,0,0,0.009344,0.712787
1780529245.460977,python_udp,-0.840000,0.620000,0.780000,-0.840298,0.661202,0.779647,-1.127138,-0.454329,-0.075448,66.000000,1,1,accepted,250,0,0,0.014733,0.893899
1780529245.561367,python_udp,-0.940000,0.520000,0.780000,-0.945998,0.564145,0.775767,-1.109471,-0.584372,-0.067188,70.000000,1,1,accepted,251,0,0,0.017292,0.969716
1780529245.660491,python_udp,-1.020000,0.430000,0.770000,-1.037030,0.464898,0.769490,-1.059304,-0.687174,-0.066192,69.000000,1,1,accepted,252,0,0,0.013086,0.842470
1780529245.760705,python_udp,-1.090000,0.320000,0.750000,-1.114412,0.355116,0.756898,-0.987391,-0.790618,-0.079653,69.000000,1,1,accepted,253,0,0,0.016053,0.936693
1780529245.861039,python_udp,-1.110000,0.230000,0.770000,-1.157548,0.251229,0.758709,-0.847325,-0.853153,-0.057620,80.000000,1,1,accepted,254,0,0,0.024015,1.149131
1780529245.961729,python_udp,-1.150000,0.160000,0.790000,-1.192537,0.162726,0.770141,-0.722019,-0.861183,-0.018868,78.000000,1,1,accepted,255,0,0,0.017268,0.996173
1780529246.060732,python_udp,-1.150000,0.100000,0.800000,-1.202890,0.089217,0.782985,-0.566218,-0.829419,0.014334,80.000000,1,1,accepted,256,0,0,0.026385,1.213263
1780529246.161655,python_udp,-1.130000,0.050000,0.810000,-1.189699,0.029845,0.796289,-0.390358,-0.770046,0.041088,85.000000,1,1,accepted,257,0,0,0.035168,1.390663
1780529246.261016,python_udp,-1.100000,-0.060000,0.800000,-1.159341,-0.054081,0.800213,-0.215553,-0.787482,0.040672,79.000000,1,1,accepted,258,0,0,0.030861,1.293741
1780529246.361892,python_udp,-1.050000,-0.160000,0.840000,-1.110337,-0.147476,0.820856,-0.037813,-0.824376,0.078029,87.000000,1,1,accepted,259,0,0,0.034348,1.383760
1780529246.461279,python_udp,-1.000000,-0.250000,0.900000,-1.052603,-0.240741,0.861764,0.117146,-0.851651,0.152641,89.000000,1,1,accepted,260,0,0,0.030323,1.360739
1780529246.561287,python_udp,-0.930000,-0.340000,0.880000,-0.981115,-0.333503,0.878407,0.267719,-0.870789,0.155750,79.000000,1,1,accepted,261,0,0,0.023048,1.118205
1780529246.660385,python_udp,-0.860000,-0.420000,0.850000,-0.903488,-0.420268,0.873573,0.395824,-0.869999,0.109751,78.000000,1,1,accepted,262,0,0,0.018528,1.040929
1780529246.760503,python_udp,-0.780000,-0.490000,0.850000,-0.818677,-0.497960,0.868516,0.509757,-0.846550,0.073620,81.000000,1,1,accepted,263,0,0,0.014836,0.923681
1780529246.861254,python_udp,-0.700000,-0.540000,0.840000,-0.731207,-0.559644,0.859230,0.601686,-0.788685,0.036096,82.000000,1,1,accepted,264,0,0,0.013207,0.876738
1780529246.961018,python_udp,-0.610000,-0.530000,0.900000,-0.638136,-0.580019,0.880083,0.684569,-0.641339,0.074961,96.000000,1,1,accepted,265,0,0,0.030091,1.299287
1780529247.062443,python_udp,-0.520000,-0.560000,0.860000,-0.542900,-0.598791,0.874781,0.752026,-0.527070,0.046117,75.000000,1,1,accepted,266,0,0,0.018440,1.015399
1780529247.160106,python_udp,-0.420000,-0.580000,0.860000,-0.441986,-0.612957,0.870394,0.816793,-0.429985,0.025835,79.000000,1,1,accepted,267,0,0,0.014032,0.881081
1780529247.260818,python_udp,-0.320000,-0.580000,0.850000,-0.338580,-0.615012,0.862315,0.871525,-0.326847,0.001804,72.000000,1,1,accepted,268,0,0,0.014211,0.890050
1780529247.373833,python_udp,-0.230000,-0.580000,0.910000,-0.239877,-0.611205,0.884539,0.900620,-0.234923,0.051486,83.000000,1,1,accepted,269,0,0,0.011765,0.854322
1780529247.460168,python_udp,-0.120000,-0.550000,1.000000,-0.133743,-0.589042,0.940877,0.941105,-0.119915,0.166856,71.000000,1,1,accepted,270,0,0,0.028176,1.422370
1780529247.560536,python_udp,0.000000,-0.540000,0.990000,-0.018269,-0.568134,0.972615,0.994921,-0.037040,0.200781,55.000000,1,1,accepted,271,0,0,0.010915,0.796744
1780529247.660656,python_udp,0.120000,-0.530000,0.950000,0.102126,-0.549285,0.972882,1.047575,0.019770,0.156131,58.000000,1,1,accepted,272,0,0,0.007993,0.712508
1780529247.763088,python_udp,0.260000,-0.490000,0.960000,0.235516,-0.516416,0.975272,1.119701,0.097588,0.126330,66.000000,1,1,accepted,273,0,0,0.012146,0.831720
1780529247.860013,python_udp,0.360000,-0.480000,0.960000,0.354231,-0.492288,0.974956,1.136694,0.133785,0.097145,66.000000,1,1,accepted,274,0,0,0.002451,0.405702
1780529247.960876,python_udp,0.500000,-0.450000,0.940000,0.485204,-0.463326,0.963942,1.180281,0.173041,0.050426,88.000000,1,1,accepted,275,0,0,0.005623,0.621416
1780529248.060734,python_udp,0.600000,-0.490000,0.860000,0.601490,-0.469728,0.918412,1.175892,0.113324,-0.063555,68.000000,1,1,accepted,276,0,0,0.016577,1.175676
1780529248.160676,python_udp,0.720000,-0.440000,0.830000,0.719575,-0.448480,0.873979,1.177143,0.138303,-0.149374,83.000000,1,1,accepted,277,0,0,0.007990,0.840980
1780529248.262484,python_udp,0.840000,-0.390000,0.850000,0.838751,-0.410581,0.854846,1.180823,0.198931,-0.158830,92.000000,1,1,accepted,278,0,0,0.003779,0.456361
1780529248.360761,python_udp,0.960000,-0.260000,0.830000,0.958540,-0.320241,0.834804,1.185123,0.376389,-0.168204,85.000000,1,1,accepted,279,0,0,0.031598,1.310335
1780529248.461279,python_udp,1.030000,-0.170000,0.820000,1.051689,-0.221905,0.818919,1.121232,0.529289,-0.166095,87.000000,1,1,accepted,280,0,0,0.027465,1.220545
1780529248.560309,python_udp,1.140000,-0.090000,0.780000,1.150976,-0.126404,0.791957,1.088898,0.636528,-0.189428,77.000000,1,1,accepted,281,0,0,0.013090,0.854512
1780529248.660833,python_udp,1.190000,0.010000,0.840000,1.222205,-0.023535,0.804098,0.994029,0.735315,-0.119371,85.000000,1,1,accepted,282,0,0,0.023667,1.210832
1780529248.760108,python_udp,1.200000,0.080000,0.820000,1.256056,0.066170,0.805079,0.828901,0.776056,-0.090256,82.000000,1,1,accepted,283,0,0,0.029775,1.283111
1780529248.860367,python_udp,1.220000,0.140000,0.890000,1.274829,0.141740,0.839648,0.667387,0.770930,0.007998,87.000000,1,1,accepted,284,0,0,0.035767,1.516188
1780529248.964738,python_udp,1.210000,0.170000,0.830000,1.270647,0.192510,0.835600,0.488736,0.704620,-0.002929,77.000000,1,1,accepted,285,0,0,0.036433,1.407260
1780529249.060642,python_udp,1.220000,0.220000,0.780000,1.265874,0.239808,0.809643,0.353600,0.646270,-0.060772,75.000000,1,1,accepted,286,0,0,0.025012,1.216951
1780529249.162230,python_udp,1.160000,0.300000,0.800000,1.225103,0.302044,0.801911,0.161822,0.640248,-0.064500,73.000000,1,1,accepted,287,0,0,0.036829,1.413488
1780529249.261236,python_udp,1.060000,0.360000,0.780000,1.143564,0.362798,0.788286,-0.084340,0.632007,-0.080670,59.000000,1,1,accepted,288,0,0,0.060925,1.820440
1780529249.361406,python_udp,0.950000,0.420000,0.840000,1.035337,0.422765,0.807960,-0.335723,0.623862,-0.018149,55.000000,1,1,accepted,289,0,0,0.067169,1.946351
1780529249.473882,python_udp,0.860000,0.430000,0.930000,0.925347,0.455422,0.863618,-0.528221,0.548974,0.111385,65.000000,1,1,accepted,290,0,0,0.059443,1.961602
1780529249.561503,python_udp,0.770000,0.410000,0.880000,0.817259,0.456243,0.877190,-0.667436,0.412752,0.116869,51.000000,1,1,accepted,291,0,0,0.037967,1.435369
1780529249.661247,python_udp,0.670000,0.400000,0.910000,0.707114,0.444951,0.898679,-0.776766,0.280335,0.138961,52.000000,1,1,accepted,292,0,0,0.029975,1.282136
1780529249.761612,python_udp,0.580000,0.370000,0.890000,0.602788,0.417471,0.902099,-0.843896,0.140495,0.115351,50.000000,1,1,accepted,293,0,0,0.024619,1.164456
1780529249.860353,python_udp,0.480000,0.330000,0.830000,0.497700,0.376797,0.874825,-0.896037,0.002643,0.027882,44.000000,1,1,accepted,294,0,0,0.029373,1.370243
1780529249.960831,python_udp,0.400000,0.310000,0.810000,0.403732,0.340912,0.846238,-0.907031,-0.088417,-0.042831,47.000000,1,1,accepted,295,0,0,0.013413,0.955733
1780529250.060960,python_udp,0.330000,0.260000,0.820000,0.322177,0.293221,0.831767,-0.883986,-0.186280,-0.065793,95.000000,1,1,accepted,296,0,0,0.010635,0.772280
1780529250.163274,python_udp,0.330000,0.260000,0.820000,0.285646,0.266727,0.822781,-0.753330,-0.206095,-0.071219,49.000000,1,1,accepted,297,0,0,0.017493,0.974600
1780529250.260050,python_udp,0.330000,0.200000,0.770000,0.274830,0.221258,0.794471,-0.590810,-0.268717,-0.118971,42.000000,1,1,accepted,298,0,0,0.032614,1.361485
1780529250.361469,python_udp,0.260000,0.170000,0.710000,0.239602,0.181241,0.748897,-0.530723,-0.301830,-0.194873,48.000000,1,1,accepted,299,0,0,0.010468,0.884301
1780529250.460452,python_udp,0.230000,0.130000,0.720000,0.209962,0.139707,0.725043,-0.471696,-0.330424,-0.204714,52.000000,1,1,accepted,300,0,0,0.004399,0.492101
1780529250.560575,python_udp,0.180000,0.130000,0.650000,0.172068,0.119243,0.679249,-0.448331,-0.298737,-0.261788,42.000000,1,1,accepted,301,0,0,0.004807,0.617960
1780529250.675418,python_udp,0.130000,0.140000,0.610000,0.128726,0.116662,0.633084,-0.444576,-0.229988,-0.306833,46.000000,1,1,accepted,302,0,0,0.006770,0.665288
